User-ID,ISBN,Book-Rating
75,679781358,5
76,679781358,0
77,679781358,0
70,679781374,0
70,679781382,8
71,679781382,7
70,679781420,0
71,679781420,0
72,679781420,0
70,679781471,9
71,679781471,0
70,679781498,0
71,679781498,0
70,679781501,0
70,679781552,0
71,679781552,8
72,679781552,0
70,679781560,0
70,679781579,0
70,679781587,10
71,679781587,0
72,679781587,10
73,679781587,9
74,679781587,8
75,679781587,8
76,679781587,10
77,679781587,5
78,679781587,9
79,679781587,7
80,679781587,0
81,679781587,0
82,679781587,8
83,679781587,9
84,679781587,0
85,679781587,0
86,679781587,0
87,679781587,0
88,679781587,9
89,679781587,0
90,679781587,0
91,679781587,10
92,679781587,8
93,679781587,10
94,679781587,0
95,679781587,10
96,679781587,9
97,679781587,0
98,679781587,0
99,679781587,9
100,679781587,0
101,679781587,0
102,679781587,10
103,679781587,0
104,679781587,0
105,679781587,0
106,679781587,10
107,679781587,0
108,679781587,0
109,679781587,9
110,679781587,8
111,679781587,0
112,679781587,0
113,679781587,9
114,679781587,0
115,679781587,0
116,679781587,0
117,679781587,10
118,679781587,0
119,679781587,0
120,679781587,9
121,679781587,9
122,679781587,8
123,679781587,10
124,679781587,6
125,679781587,10
126,679781587,10
127,679781587,10
128,679781587,0
129,679781587,5
130,679781587,0
131,679781587,10
132,679781587,10
133,679781587,0
134,679781587,3
135,679781587,0
136,679781587,0
137,679781587,0
138,679781587,0
139,679781587,9
140,679781587,0
141,679781587,0
142,679781587,0
143,679781587,10
144,679781587,7
145,679781587,9
146,679781587,0
147,679781587,0
148,679781587,0
149,679781587,5
150,679781587,6
151,679781587,0
152,679781587,0
153,679781587,0
154,679781587,8
155,679781587,0
156,679781587,9
157,679781587,10
158,679781587,6
159,679781587,0
160,679781587,9
161,679781587,0
162,679781587,0
163,679781587,10
164,679781587,8
165,679781587,5
166,679781587,9
167,679781587,0
168,679781587,8
169,679781587,0
170,679781587,0
171,679781587,8
172,679781587,0
173,679781587,0
174,679781587,10
175,679781587,10
176,679781587,0
177,679781587,0
178,679781587,0
179,679781587,0
180,679781587,9
181,679781587,0
182,679781587,9
183,679781587,0
184,679781587,0
185,679781587,8
186,679781587,0
187,679781587,5
188,679781587,0
189,679781587,0
190,679781587,0
191,679781587,9
192,679781587,0
193,679781587,10
194,679781587,0
195,679781587,7
196,679781587,7
197,679781587,0
198,679781587,8
199,679781587,0
200,679781587,0
201,679781587,0
202,679781587,8
203,679781587,0
204,679781587,0
205,679781587,8
206,679781587,0
207,679781587,8
208,679781587,0
209,679781587,10
210,679781587,0
211,679781587,10
212,679781587,0
213,679781587,8
214,679781587,9
215,679781587,0
216,679781587,0
217,679781587,10
218,679781587,0
219,679781587,0
220,679781587,7
221,679781587,8
222,679781587,8
223,679781587,0
224,679781587,0
225,679781587,10
226,679781587,0
227,679781587,10
228,679781587,7
229,679781587,8
70,679783202,6
70,679783229,2
70,679783261,5
71,679783261,0
72,679783261,0
70,679783318,8
70,679783326,10
70,679783334,0
70,679783377,9
70,679783385,0
70,679783415,9
70,679783504,0
70,679783512,0
71,679783512,8
70,679783571,0
71,679783571,8
72,679783571,0
73,679783571,7
74,679783571,9
75,679783571,0
76,679783571,8
77,679783571,0
70,679783598,0
71,679783598,0
70,679783636,0
70,679784071,8
70,679785892,9
71,679785892,0
72,679785892,8
73,679785892,0
74,679785892,0
75,679785892,10
76,679785892,10
77,679785892,0
78,679785892,10
79,679785892,0
80,679785892,0
81,679785892,8
82,679785892,10
83,679785892,7
70,679786694,0
71,679786694,0
70,679800409,0
70,679800735,0
70,679800905,7
70,679800913,0
70,679800921,0
70,679801006,0
70,679801065,0
70,679801111,10
71,679801111,8
70,679801138,8
71,679801138,7
70,679801146,4
71,679801146,0
72,679801146,8
73,679801146,0
74,679801146,10
70,679801693,0
70,679802169,0
70,679802185,0
70,679802614,0
70,679803033,0
70,679803343,0
70,679803351,0
70,679803475,6
70,679803580,5
70,679803718,0
71,679803718,2
70,679803726,0
71,679803726,0
70,679803866,0
70,679803912,0
70,679803920,0
70,679804021,0
71,679804021,0
70,679804080,0
71,679804080,0
70,679804196,0
71,679804196,0
72,679804196,9
70,679804382,10
70,679804854,0
71,679804854,0
70,679805109,0
70,679805265,10
70,679805273,0
71,679805273,10
72,679805273,10
73,679805273,0
74,679805273,10
75,679805273,9
70,679805281,0
71,679805281,0
70,679805656,0
71,679805656,0
70,679805796,5
70,679806431,0
70,679806687,0
71,679806687,0
70,679806695,0
71,679806695,0
72,679806695,0
70,679807144,0
71,679807144,0
70,679807454,0
70,679807896,0
70,679808094,8
71,679808094,0
70,679808329,10
70,679808353,5
70,679808469,10
70,679808477,0
70,679808485,0
70,679808582,0
70,679810307,0
71,679810307,0
72,679810307,0
73,679810307,0
74,679810307,9
70,679810471,7
70,679810528,7
70,679811117,0
70,679811125,0
70,679811729,10
71,679811729,0
70,679811761,10
70,679812075,0
70,679812342,0
70,679812415,0
70,679812709,8
71,679812709,0
70,679813438,5
71,679813438,0
72,679813438,10
73,679813438,8
70,679813462,0
71,679813462,0
70,679813489,0
70,679813721,0
70,679813845,8
70,679814523,0
70,679814531,9
70,679814582,10
70,679814906,0
70,679814914,0
70,679814922,0
70,679815198,0
70,679815295,0
70,679815694,0
71,679815694,0
70,679816089,0
70,679816607,7
71,679816607,8
70,679816755,0
70,679816801,5
70,679818391,0
70,679819312,0
70,679819460,0
71,679819460,0
70,679819762,0
71,679819762,0
70,679819770,0
71,679819770,0
70,679820205,8
70,679820213,0
71,679820213,10
70,679821481,10
71,679821481,10
70,679822631,0
70,679823514,0
70,679823859,0
71,679823859,0
72,679823859,0
70,679824081,0
70,679824111,0
71,679824111,8
72,679824111,0
70,679824243,7
70,679824251,0
70,679826386,0
70,679826424,10
71,679826424,0
72,679826424,0
70,679826718,0
71,679826718,0
72,679826718,10
73,679826718,9
74,679826718,0
75,679826718,8
70,679827005,0
71,679827005,0
70,679827021,0
70,679827218,8
70,679830006,9
70,679830499,0
70,679831681,0
70,679832378,5
70,679832386,0
71,679832386,5
70,679833692,0
71,679833692,0
72,679833692,8
73,679833692,10
74,679833692,0
75,679833692,0
76,679833692,7
77,679833692,0
78,679833692,0
70,679833722,0
71,679833722,5
72,679833722,10
73,679833722,0
70,679833749,0
70,679834389,10
71,679834389,0
70,679834745,0
70,679836004,0
70,679836101,3
70,679836454,0
70,679837140,7
70,679838686,0
70,679838775,0
70,679838864,0
71,679838864,10
70,679838953,0
70,679838961,0
70,679838996,7
70,679839240,0
71,679839240,0
70,679839526,8
71,679839526,7
70,679839801,0
71,679839801,7
70,679840346,0
70,679841938,0
70,679843655,0
71,679843655,5
72,679843655,10
70,679844074,0
71,679844074,6
72,679844074,0
70,679844376,0
71,679844376,0
72,679844376,0
73,679844376,0
74,679844376,0
70,679846964,0
70,679847022,0
70,679847391,0
71,679847391,0
70,679847413,0
71,679847413,0
70,679847421,0
71,679847421,0
70,679847510,10
70,679847596,0
71,679847596,0
70,679848053,9
71,679848053,0
70,679849262,0
70,679850910,0
70,679851011,0
71,679851011,7
70,679852921,10
70,679853006,10
70,679853014,0
70,679853065,5
71,679853065,10
72,679853065,0
73,679853065,7
74,679853065,9
75,679853065,8
70,679854037,0
70,679854053,0
70,679854290,10
71,679854290,0
70,679854347,0
70,679854592,0
70,679854673,6
70,679856226,0
70,679856927,0
70,679856986,0
70,679857079,0
70,679858091,9
70,679858148,0
70,679858156,0
70,679858555,0
71,679858555,7
72,679858555,6
70,679858652,0
71,679858652,0
70,679860045,0
70,679860061,0
70,679860401,0
70,679860525,0
70,679861815,0
70,679861823,8
70,679863710,10
71,679863710,0
72,679863710,0
70,679863729,0
71,679863729,0
70,679863737,0
70,679863745,0
70,679864210,0
70,679864318,0
70,679864342,0
71,679864342,0
72,679864342,8
70,679864350,0
71,679864350,8
72,679864350,0
70,679864415,0
70,679864423,10
70,679864458,0
70,679865683,0
70,679865691,9
71,679865691,0
70,679865705,0
70,679865721,0
70,679866655,6
70,679866922,0
70,679866930,0
70,679866957,0
71,679866957,10
70,679866965,0
71,679866965,5
70,679867007,0
71,679867007,0
70,679867120,10
71,679867120,0
72,679867120,7
73,679867120,8
70,679867368,0
70,679867384,5
71,679867384,0
72,679867384,9
70,679867406,0
71,679867406,7
72,679867406,8
73,679867406,0
74,679867406,0
70,679869506,8
71,679869506,0
70,679869530,0
70,679869662,5
70,679869743,0
70,679869816,0
71,679869816,6
70,679870415,9
71,679870415,6
70,679870423,0
70,679870482,0
70,679871462,0
70,679871500,0
70,679871721,0
70,679872027,0
71,679872027,8
70,679872434,8
70,679872442,0
70,679872558,0
70,679872760,5
70,679873066,0
70,679873155,0
71,679873155,0
70,679873171,0
70,679873309,0
70,679873554,0
70,679873562,0
70,679873589,0
70,679873643,0
70,679873937,0
71,679873937,0
72,679873937,0
73,679873937,8
70,679874909,0
70,679875255,9
70,679875344,9
70,679876049,0
70,679876118,0
70,679876154,0
71,679876154,0
70,679876170,0
70,679876596,0
71,679876596,0
72,679876596,0
70,679876618,5
71,679876618,0
72,679876618,0
70,679876669,0
71,679876669,0
70,679877053,0
70,679877061,9
71,679877061,0
70,679877894,0
70,679878572,10
70,679878637,8
70,679879080,0
70,679879242,8
71,679879242,9
72,679879242,0
73,679879242,6
74,679879242,0
75,679879242,0
76,679879242,0
77,679879242,7
78,679879242,5
79,679879242,0
80,679879242,7
81,679879242,8
82,679879242,8
83,679879242,0
70,679879250,0
71,679879250,0
72,679879250,9
73,679879250,0
74,679879250,0
75,679879250,0
76,679879250,9
77,679879250,0
78,679879250,7
70,679879269,0
71,679879269,10
72,679879269,0
73,679879269,0
74,679879269,8
75,679879269,9
76,679879269,9
77,679879269,10
70,679879358,0
70,679879579,7
71,679879579,0
72,679879579,0
70,679880909,0
71,679880909,8
72,679880909,8
70,679880984,0
71,679880984,0
70,679880992,0
71,679880992,0
70,679881220,9
71,679881220,0
70,679881336,0
71,679881336,0
70,679881816,0
70,679882030,0
71,679882030,9
70,679882219,0
70,679882561,3
71,679882561,0
72,679882561,0
70,679882804,7
71,679882804,0
72,679882804,0
73,679882804,0
70,679882812,0
71,679882812,0
70,679882820,8
71,679882820,7
72,679882820,8
70,679882839,0
71,679882839,9
70,679882898,9
71,679882898,8
70,679882901,10
71,679882901,8
72,679882901,0
70,679883304,0
70,679883398,9
70,679883428,7
70,679883568,0
71,679883568,0
72,679883568,0
73,679883568,8
70,679883614,0
70,679883878,8
70,679883886,10
70,679883991,0
70,679884092,7
70,679884394,10
70,679884645,0
71,679884645,7
70,679885293,0
70,679885307,6
70,679885447,9
70,679885501,0
71,679885501,0
72,679885501,8
73,679885501,0
74,679885501,0
70,679885560,0
70,679885722,6
70,679885935,0
70,679886060,0
70,679886222,8
70,679886230,0
70,679886370,0
71,679886370,0
72,679886370,8
73,679886370,9
74,679886370,10
70,679886877,0
70,679886893,0
71,679886893,10
72,679886893,8
70,679887059,10
71,679887059,0
70,679887105,0
70,679887172,0
70,679887199,0
70,679887202,9
71,679887202,0
70,679887520,0
70,679887547,8
70,679887652,0
70,679887911,0
70,679889175,9
71,679889175,8
70,679889183,0
70,679889205,10
70,679889310,0
71,679889310,10
70,679889337,0
70,679889434,0
70,679889507,0
70,679889574,9
70,679889604,10
70,679890637,0
71,679890637,0
72,679890637,0
73,679890637,5
70,679890653,0
70,679890661,7
70,679890688,0
70,679890815,0
70,679890998,8
70,679891072,8
70,679891099,0
70,679891277,10
71,679891277,0
70,679891307,0
70,679891560,0
71,679891560,0
70,679891668,8
71,679891668,0
70,679891811,10
70,679891900,0
70,679891986,0
70,679892184,0
70,679892206,0
70,679892478,0
70,679892648,0
70,679893105,9
71,679893105,10
72,679893105,0
73,679893105,0
74,679893105,10
75,679893105,0
76,679893105,0
77,679893105,0
78,679893105,9
79,679893105,6
80,679893105,0
81,679893105,8
82,679893105,0
83,679893105,0
84,679893105,8
70,679893342,9
70,679893571,0
70,679894608,10
70,679894667,0
70,679894772,0
71,679894772,0
70,679894829,0
70,679904263,7
70,679905278,10
70,679910565,0
70,679911154,0
70,679939474,9
70,679958355,0
70,679958568,7
70,679960430,0
70,679967389,0
71,679967389,8
70,679967400,8
70,679970584,10
70,679973168,0
70,679986375,9
70,679986898,10
70,679988106,7
70,679989560,0
70,679994092,0
70,681005254,0
70,681007982,0
70,681008016,0
70,681100230,0
70,681115311,0
70,681323205,0
70,681396083,9
70,681401141,8
70,681401346,7
70,681403225,10
71,681403225,9
70,681409649,0
70,681411295,0
70,681413948,0
70,681414022,5
70,681415207,7
70,681417773,0
70,681417889,0
70,681418206,0
70,681452285,0
70,681453648,5
70,681453974,0
70,681606940,0
70,681970537,0
70,681994495,10
70,682401048,0
70,683033786,0
70,683304925,10
70,684101475,0
70,684101637,0
70,684102323,0
71,684102323,0
70,684124645,0
70,684127822,0
70,684128195,9
70,684129825,0
70,684132249,0
70,684136406,0
70,684139049,0
70,684142708,0
70,684143348,0
70,684143364,8
70,684144433,0
71,684144433,10
70,684146010,0
71,684146010,0
70,684147386,0
70,684148536,0
71,684148536,0
70,684148579,0
71,684148579,6
70,684149060,0
70,684149427,7
70,684149478,7
70,684150166,0
70,684150336,0
70,684150700,0
70,684152207,8
70,684152673,0
70,684153114,0
70,684155346,3
70,684157837,5
70,684157934,0
70,684158132,8
70,684158191,0
70,684159236,10
70,684160005,10
70,684160323,7
70,684161133,0
70,684161141,0
70,684161486,0
70,684161508,3
70,684161753,0
70,684162679,5
70,684163268,0
71,684163268,9
72,684163268,10
73,684163268,8
74,684163268,0
75,684163268,0
70,684163403,10
70,684167387,0
70,684168170,8
70,684168782,10
70,684171600,10
71,684171600,0
70,684171619,0
70,684172712,10
70,684172755,0
70,684173182,10
70,684174685,0
71,684174685,0
72,684174685,7
73,684174685,0
70,684174693,0
71,684174693,2
70,684174707,5
70,684174715,0
70,684174723,5
70,684174731,0
71,684174731,0
72,684174731,0
70,684174871,0
71,684174871,0
70,684176165,10
71,684176165,0
70,684176343,0
71,684176343,0
70,684176602,0
70,684177633,0
70,684177730,0
70,684178826,0
70,684178834,0
71,684178834,0
70,684178869,0
70,684179539,0
71,684179539,0
70,684179962,0
70,684179989,0
71,684179989,0
70,684180200,0
70,684181320,9
70,684182351,6
70,684182475,0
70,684183382,0
70,684183560,7
70,684183897,0
70,684184559,6
70,684184710,7
70,684184923,0
70,684185369,8
70,684185784,0
71,684185784,8
72,684185784,0
70,684185938,0
70,684186373,0
70,684186454,9
70,684186934,0
70,684187108,0
70,684187116,0
70,684187205,8
70,684187248,0
70,684187329,0
70,684187418,5
70,684187817,0
70,684188244,8
70,684188406,0
70,684188554,5
70,684188716,0
70,684188945,9
70,684189259,0
71,684189259,0
72,684189259,0
73,684189259,0
70,684189593,0
70,684189674,0
70,684190001,0
71,684190001,0
70,684190230,0
70,684190966,8
70,684191202,0
70,684191377,8
71,684191377,10
70,684191385,0
70,684191415,0
70,684191482,9
70,684192454,0
70,684192500,0
70,684192578,0
70,684193132,10
70,684193663,0
70,684193957,10
71,684193957,0
72,684193957,1
73,684193957,10
74,684193957,10
70,684193965,7
70,684194023,0
70,684194112,0
70,684194198,0
70,684194201,0
71,684194201,0
70,684194295,0
70,684194333,10
70,684194503,0
70,684195100,0
70,684195127,8
70,684195208,0
71,684195208,10
70,684195224,0
71,684195224,0
70,684195305,8
71,684195305,9
72,684195305,0
73,684195305,0
70,684195399,0
70,684195488,0
71,684195488,7
72,684195488,0
73,684195488,0
74,684195488,9
75,684195488,0
76,684195488,0
77,684195488,0
78,684195488,0
79,684195488,0
80,684195488,0
81,684195488,0
82,684195488,7
83,684195488,0
84,684195488,0
85,684195488,0
86,684195488,0
87,684195488,4
88,684195488,6
89,684195488,0
90,684195488,6
70,684195569,0
71,684195569,9
72,684195569,0
70,684195658,7
71,684195658,0
70,684195976,0
71,684195976,10
72,684195976,0
73,684195976,9
74,684195976,9
75,684195976,9
76,684195976,0
77,684195976,10
78,684195976,0
79,684195976,0
80,684195976,7
81,684195976,0
82,684195976,3
83,684195976,7
84,684195976,0
70,684195984,0
71,684195984,0
72,684195984,10
73,684195984,0
74,684195984,9
75,684195984,8
76,684195984,10
77,684195984,0
78,684195984,10
79,684195984,0
80,684195984,6
81,684195984,8
82,684195984,0
83,684195984,0
84,684195984,0
85,684195984,0
86,684195984,0
87,684195984,0
88,684195984,5
89,684195984,9
90,684195984,0
70,684196131,0
71,684196131,0
70,684196255,0
71,684196255,0
70,684196263,7
70,684196271,8
70,684196387,0
71,684196387,5
72,684196387,9
73,684196387,8
74,684196387,0
75,684196387,9
70,684196395,0
71,684196395,0
72,684196395,0
70,684196506,0
71,684196506,8
72,684196506,0
70,684196549,0
70,684196654,0
70,684196670,0
70,684196778,0
71,684196778,0
72,684196778,0
70,684196808,5
70,684197006,0
70,684197154,0
70,684197189,0
70,684197197,0
70,684197286,0
70,684197316,0
70,684197588,0
70,684414023,10
70,684717255,9
71,684717255,5
72,684717255,9
70,684717603,0
71,684717603,9
72,684717603,0
73,684717603,0
70,684717646,7
71,684717646,9
70,684717654,0
70,684717972,6
71,684717972,0
72,684717972,10
73,684717972,9
74,684717972,8
75,684717972,9
70,684717980,0
71,684717980,0
70,684717999,0
70,684718057,10
70,684718065,0
70,684718073,0
70,684718081,0
71,684718081,0
70,684718634,0
71,684718634,10
72,684718634,9
70,684718669,0
70,684718782,9
70,684719045,0
70,684800004,9
70,684800039,0
70,684800098,0
71,684800098,0
72,684800098,0
70,684800233,8
70,684800314,0
70,684800527,0
71,684800527,0
72,684800527,0
70,684800713,0
71,684800713,6
72,684800713,0
73,684800713,0
74,684800713,0
75,684800713,0
76,684800713,0
77,684800713,7
78,684800713,8
79,684800713,0
80,684800713,10
81,684800713,8
82,684800713,0
83,684800713,10
84,684800713,0
85,684800713,3
86,684800713,7
87,684800713,4
88,684800713,10
89,684800713,8
90,684800713,0
70,684800721,0
70,684800926,8
70,684800993,0
70,684801043,0
71,684801043,0
72,684801043,0
73,684801043,0
70,684801051,0
71,684801051,9
72,684801051,10
73,684801051,0
74,684801051,0
75,684801051,8
76,684801051,6
77,684801051,0
78,684801051,0
79,684801051,0
80,684801051,10
81,684801051,0
82,684801051,0
83,684801051,6
84,684801051,7
70,684801116,5
70,684801132,10
70,684801159,0
70,684801167,0
70,684801183,0
70,684801221,0
71,684801221,0
72,684801221,10
73,684801221,0
74,684801221,8
75,684801221,0
76,684801221,9
77,684801221,0
78,684801221,9
79,684801221,0
80,684801221,8
81,684801221,0
82,684801221,8
83,684801221,0
84,684801221,9
85,684801221,6
86,684801221,0
87,684801221,7
88,684801221,0
89,684801221,0
90,684801221,0
91,684801221,0
70,684801280,0
71,684801280,7
72,684801280,0
70,684801299,0
70,684801361,0
71,684801361,0
70,684801418,0
70,684801450,0
71,684801450,0
70,684801469,0
71,684801469,0
72,684801469,0
73,684801469,0
74,684801469,9
75,684801469,9
76,684801469,9
77,684801469,8
78,684801469,0
79,684801469,0
80,684801469,0
81,684801469,0
82,684801469,0
83,684801469,3
84,684801469,3
85,684801469,8
70,684801485,0
70,684801515,0
71,684801515,0
70,684801523,8
71,684801523,10
72,684801523,0
73,684801523,5
74,684801523,8
75,684801523,6
76,684801523,10
77,684801523,8
78,684801523,6
79,684801523,0
80,684801523,8
81,684801523,10
82,684801523,0
83,684801523,8
84,684801523,0
85,684801523,0
86,684801523,7
87,684801523,0
88,684801523,0
89,684801523,8
90,684801523,10
91,684801523,6
92,684801523,0
93,684801523,0
94,684801523,10
95,684801523,8
96,684801523,0
97,684801523,0
98,684801523,2
99,684801523,0
100,684801523,9
101,684801523,0
102,684801523,0
103,684801523,5
104,684801523,7
105,684801523,0
106,684801523,8
107,684801523,3
108,684801523,0
109,684801523,8
110,684801523,0
111,684801523,0
112,684801523,0
113,684801523,9
114,684801523,0
70,684801558,9
71,684801558,4
70,684801566,0
71,684801566,0
70,684801582,0
70,684801620,0
70,684801663,6
71,684801663,0
72,684801663,0
73,684801663,0
70,684801671,0
70,684801698,8
70,684801760,8
70,684801779,8
71,684801779,0
70,684801884,10
71,684801884,0
70,684802023,0
70,684802031,8
71,684802031,0
72,684802031,0
73,684802031,0
74,684802031,0
75,684802031,0
76,684802031,7
77,684802031,0
78,684802031,0
79,684802031,8
70,684802058,0
71,684802058,0
70,684802082,9
71,684802082,10
72,684802082,7
70,684802090,8
71,684802090,7
70,684802171,0
70,684802236,7
70,684802309,0
71,684802309,0
70,684802317,0
70,684802325,8
70,684802341,0
71,684802341,0
70,684802368,0
70,684802449,0
71,684802449,8
72,684802449,6
70,684802473,0
70,684802678,0
71,684802678,0
70,684802805,0
70,684802899,7
70,684802961,0
70,684802988,7
71,684802988,9
72,684802988,0
73,684802988,9
74,684802988,0
75,684802988,0
76,684802988,0
77,684802988,10
78,684802988,5
79,684802988,4
80,684802988,8
70,684803135,1
71,684803135,0
72,684803135,0
70,684803143,7
71,684803143,7
72,684803143,8
70,684803348,5
70,684803356,7
71,684803356,8
72,684803356,7
73,684803356,0
74,684803356,0
75,684803356,8
76,684803356,0
77,684803356,8
78,684803356,5
79,684803356,10
70,684803437,8
70,684803526,0
70,684803534,6
71,684803534,9
70,684803569,7
70,684803615,9
70,684803690,0
70,684803739,0
70,684803763,10
70,684803798,9
71,684803798,0
70,684803852,6
71,684803852,8
72,684803852,8
73,684803852,9
74,684803852,7
70,684803860,7
71,684803860,0
72,684803860,0
73,684803860,10
74,684803860,0
75,684803860,9
76,684803860,6
77,684803860,8
78,684803860,0
79,684803860,0
70,684803933,4
71,684803933,6
70,684803941,0
71,684803941,0
70,684803968,0
71,684803968,8
72,684803968,0
73,684803968,0
74,684803968,5
75,684803968,0
76,684803968,0
77,684803968,0
78,684803968,8
79,684803968,0
80,684803968,0
81,684803968,6
82,684803968,0
83,684803968,8
70,684803976,10
70,684804018,0
71,684804018,7
70,684804212,0
71,684804212,0
72,684804212,7
73,684804212,6
74,684804212,0
75,684804212,0
76,684804212,0
70,684804328,10
71,684804328,0
70,684804417,8
70,684804425,0
70,684804433,0
71,684804433,8
70,684804441,9
71,684804441,0
72,684804441,8
70,684804484,7
71,684804484,0
72,684804484,0
73,684804484,9
70,684804506,0
70,684804522,4
71,684804522,8
72,684804522,10
73,684804522,0
70,684804549,0
70,684804565,0
70,684804581,0
70,684806843,8
70,684807548,0
71,684807548,0
70,684807564,0
70,684807610,0
71,684807610,0
72,684807610,0
70,684807858,0
71,684807858,0
70,684807890,7
70,684807939,0
70,684808099,6
70,684808129,0
70,684808323,0
70,684808463,0
70,684808528,0
70,684808560,0
71,684808560,0
72,684808560,5
70,684808730,0
70,684808943,8
71,684808943,0
72,684808943,0
73,684808943,0
74,684808943,5
70,684809001,5
71,684809001,0
72,684809001,0
70,684809133,6
71,684809133,0
72,684809133,0
70,684809184,8
70,684809303,6
71,684809303,8
72,684809303,0
73,684809303,8
70,684809516,10
70,684809834,7
70,684809907,0
70,684809966,8
70,684810018,9
70,684810166,5
70,684810204,5
71,684810204,0
70,684810263,0
71,684810263,6
72,684810263,8
70,684810271,0
70,684810379,0
70,684810387,8
71,684810387,0
72,684810387,0
73,684810387,0
74,684810387,0
75,684810387,5
76,684810387,0
77,684810387,8
78,684810387,0
79,684810387,0
80,684810387,0
81,684810387,0
82,684810387,0
83,684810387,0
84,684810387,0
85,684810387,0
86,684810387,0
87,684810387,8
88,684810387,0
89,684810387,6
90,684810387,7
91,684810387,5
92,684810387,0
93,684810387,0
94,684810387,9
95,684810387,6
96,684810387,0
97,684810387,7
98,684810387,8
99,684810387,8
70,684810395,7
71,684810395,0
72,684810395,0
73,684810395,0
74,684810395,10
75,684810395,0
76,684810395,0
77,684810395,0
78,684810395,0
79,684810395,8
80,684810395,0
81,684810395,0
82,684810395,0
83,684810395,8
84,684810395,0
85,684810395,5
70,684810476,0
71,684810476,0
72,684810476,9
70,684810484,0
71,684810484,0
72,684810484,0
73,684810484,0
74,684810484,0
70,684810492,0
70,684810522,8
70,684810581,0
70,684810603,0
70,684810794,10
71,684810794,0
70,684810832,3
70,684810921,0
71,684810921,10
72,684810921,0
73,684810921,8
70,684810948,0
70,684810972,0
70,684811006,0
71,684811006,0
70,684811073,10
71,684811073,0
72,684811073,0
73,684811073,0
74,684811073,0
75,684811073,0
76,684811073,0
77,684811073,7
70,684811138,0
70,684811162,0
70,684811235,0
70,684811340,0
71,684811340,5
70,684811391,10
70,684811413,0
70,684811529,0
71,684811529,0
72,684811529,7
70,684811545,0
70,684811715,0
70,684811766,0
70,684811820,6
70,684812010,7
71,684812010,0
70,684812045,0
71,684812045,0
72,684812045,0
73,684812045,0
70,684812258,0
70,684812274,0
70,684812282,0
70,684813025,5
71,684813025,7
70,684813076,0
71,684813076,0
72,684813076,0
73,684813076,0
74,684813076,0
70,684813084,0
70,684813149,4
71,684813149,0
72,684813149,0
70,684813335,0
70,684813351,0
70,684813440,8
71,684813440,0
72,684813440,8
70,684813459,0
71,684813459,10
72,684813459,10
73,684813459,0
70,684813467,8
71,684813467,0
72,684813467,9
73,684813467,8
74,684813467,0
75,684813467,0
76,684813467,7
70,684813556,0
70,684813580,0
70,684813637,9
71,684813637,0
72,684813637,0
73,684813637,0
74,684813637,0
75,684813637,9
76,684813637,0
77,684813637,0
70,684813688,5
70,684813726,8
70,684813866,8
71,684813866,10
70,684814137,6
70,684814145,0
70,684814153,7
70,684814161,0
70,684814196,0
71,684814196,0
72,684814196,0
70,684814463,0
70,684814501,10
70,684814528,0
71,684814528,7
72,684814528,8
73,684814528,9
70,684814579,0
70,684814587,0
70,684814595,0
70,684814609,0
70,684814617,0
70,684814773,7
70,684814889,6
71,684814889,0
70,684814897,0
71,684814897,0
72,684814897,10
73,684814897,0
74,684814897,4
70,684814935,7
71,684814935,0
70,684814994,10
71,684814994,7
72,684814994,9
73,684814994,10
74,684814994,0
75,684814994,0
76,684814994,0
77,684814994,0
78,684814994,10
79,684814994,0
80,684814994,10
81,684814994,0
82,684814994,0
83,684814994,10
84,684814994,0
85,684814994,9
86,684814994,0
87,684814994,0
88,684814994,0
70,684815001,0
71,684815001,9
72,684815001,0
70,684815028,9
71,684815028,7
70,684815095,10
70,684815176,6
71,684815176,0
72,684815176,0
73,684815176,8
70,684815214,0
70,684815230,0
70,684815265,0
70,684815281,0
70,684815311,7
71,684815311,8
228,684815311,7
228,684815451,0
229,684815451,3
230,684815451,0
231,684815451,10
232,684815451,0
233,684815451,10
234,684815451,10
235,684815451,0
236,684815451,3
237,684815451,0
238,684815451,0
239,684815451,0
240,684815451,8
241,684815451,9
242,684815451,0
243,684815451,0
228,684815540,0
228,684815648,6
228,684815699,9
228,684815907,6
228,684815958,0
228,684815990,0
228,684816032,7
228,684816059,0
228,684816121,9
228,684816334,0
228,684816393,6
228,684817438,0
228,684817543,6
228,684818221,0
228,684818299,0
228,684818426,4
228,684818434,0
228,684818442,9
229,684818442,7
230,684818442,0
231,684818442,9
232,684818442,0
233,684818442,10
228,684818523,0
228,684818663,0
228,684818701,10
229,684818701,9
230,684818701,0
231,684818701,0
228,684818728,1
229,684818728,0
228,684818795,10
228,684818825,0
228,684818868,10
229,684818868,8
230,684818868,0
231,684818868,0
232,684818868,10
233,684818868,8
234,684818868,6
235,684818868,0
236,684818868,5
228,684818892,0
228,684818949,5
229,684818949,0
230,684818949,10
231,684818949,9
232,684818949,0
233,684818949,7
228,684818957,0
228,684818981,5
229,684818981,0
230,684818981,0
231,684818981,3
228,684819066,8
229,684819066,7
230,684819066,0
231,684819066,0
232,684819066,0
233,684819066,0
234,684819066,10
235,684819066,8
228,684819295,10
228,684819449,0
228,684819465,9
228,684819899,6
228,684819902,0
228,684820773,0
228,684820862,0
229,684820862,7
228,684820900,0
228,684821192,0
228,684822652,9
229,684822652,8
230,684822652,9
